10550	0.521
7975	0.815
9936	1.816
54557	0.814
5550	0.557
23673	0.878
50486	-2.669
104	2.285
203190	5.072
51422	1.543
23460	1.04
7042	-1.787
57568	-3.05
688	2.634
91947	-0.707
10038	-0.831
23327	-1.021
7267	-0.641
3952	3.121
6774	0.581
55384	-0.512
9500	-0.727
91057	-1.383
102724307	0.707
6777	0.499
5027	-1.817
3491	1.823
79145	0.725
54757	1.134
730	3.354
4357	0.968
81671	0.5
51704	1.899
9709	0.709
4088	-0.511
2764	0.624
1368	1.563
10371	-1.28
166	0.453
51099	1.078
83543	-2.45
3622	1.156
79754	0.898
1030	-1.432
80031	-1.187
5364	0.719
27106	0.76
81553	-0.874
389136	1.21
284654	1.41
740	-0.518
1284	0.989
5793	0.959
126820	-1.93
8659	0.891
8565	-0.731
285704	-0.949
11096	2.175
10555	0.645
10008	-1.273
55526	0.699
9203	-0.534
57181	-1.113
9278	-0.629
3164	1.38
7128	0.849
22985	-0.473
10928	0.572
81034	0.815
10113	1.162
2908	-0.963
3306	2.592
64689	0.546
3516	-0.77
1847	1.324
4141	-0.548
23089	-0.992
1901	-1.389
836	0.781
100528062	-0.902
4170	0.609
131870	0.676
5581	-1.196
7130	-2.452
10384	-0.764
2790	0.434
387509	-0.884
344148	-2.201
641467	0.908
8654	-1.126
221294	-0.736
316	1.463
55343	0.76
128344	-1.31
59353	-1.62
642976	3.193
6489	-1.438
51061	0.572
4232	-2.081
88455	0.663
140680	-1.025
8555	0.833
59271	1.413
57037	-0.684
151056	1.912
6196	0.907
441631	-1.507
10644	0.897
9136	0.959
476	0.411
8988	2.381
22824	-1.362
63924	3.473
25909	1.284
51175	-0.703
105377540	1.117
6723	0.798
80017	-0.891
11031	0.942
30815	0.479
6675	0.624
10979	0.616
196740	0.618
396	0.481
55617	0.799
6382	-1.042
387758	1.283
55366	-1.111
219539	-1.348
7216	-0.798
57730	-0.888
9911	-1.062
64419	0.539
6776	0.748
8463	-0.763
85360	0.514
154091	-0.898
51435	-0.59
10381	-1.443
114907	1.115
10673	-1.386
51465	0.448
57478	0.656
374987	1.24
26227	-1.466
57631	0.783
283	1.043
11119	-0.864
5587	0.684
60401	-0.93
9068	2.173
8498	-0.608
3326	-0.345
196883	-1.373
93134	-0.708
7050	0.904
83641	-1.114
55299	0.947
25878	-1.32
25932	0.805
7633	-0.763
60	0.929
91461	1.513
10123	-0.758
8100	-0.649
6567	-0.436
4217	0.717
10627	0.884
10951	-0.496
79817	2.009
5818	-1.043
6297	-0.719
8642	-0.665
1837	-0.994
55347	-0.652
92312	-1.986
10602	1.353
54470	-0.619
10007	-0.601
90293	-0.93
81929	0.742
390	-0.754
8406	0.959
27250	-0.659
3162	-1.312
344558	0.911
1265	0.789
6444	-1.176
81689	0.51
3786	3.065
113157	-2.118
2683	-0.578
168455	1.015
10982	-0.796
8613	-0.997
51523	-0.671
768211	1.03
51186	0.668
6319	-1.98
102724250	-0.488
1286	2.007
10477	-0.469
8828	0.984
6324	-1.277
9966	-2.189
1760	0.839
55565	-1.264
136647	0.782
1301	2.356
221336	-0.633
3995	0.915
576	-0.831
5827	0.888
2135	-0.431
285601	2.763
6236	-1.513
91283	-0.709
29914	0.721
467	1.778
83729	-2.418
9945	1.348
3508	1.124
55858	0.586
26011	-1.687
84144	1.165
8707	2.865
1890	1.47
2475	0.823
255488	1.989
5598	0.823
57722	-2.214
6678	-0.566
6091	-1.243
10468	-1.491
85449	-1.572
10487	0.554
287	-1.067
6452	-0.86
7694	-1.156
23331	-0.85
23189	1.257
220929	0.708
3632	1.365
23243	0.578
54675	0.641
116841	-0.459
23151	-1.103
11264	-0.654
27173	0.343
105370939	0.971
8623	0.518
1397	0.713
342527	-2.916
58189	1.687
7072	-0.658
10457	-0.394
134147	-0.909
54842	1.073
2123	-1.418
3310	-2.608
28984	3.168
10263	0.909
11252	0.522
92259	0.584
3978	-1.414
51734	0.62
10391	-1.257
3269	-0.66
10318	0.624
55905	-0.542
23765	0.617
10048	0.743
284677	-1.103
57709	-2.035
25802	1.171
51554	-1.441
50937	-1.555
79899	1.216
55062	0.916
4931	-0.602
5108	-0.369
4925	-0.477
203068	-1.183
9855	0.65
283248	-1.303
1734	1.534
6510	0.433
694	0.518
64288	-2.057
8503	-1.513
6563	-3.485
51379	0.699
89795	1.791
2054	0.684
353091	-1.029
55144	-0.644
100526832	1.619
6301	-0.506
404550	-0.992
9677	-1.186
27	0.723
115548	0.605
57118	-0.746
151393	0.771
123016	-0.647
56954	0.442
134492	1.001
100532736	0.723
653308	-0.86
2048	-1.805
81	0.835
54102	1.068
55346	0.49
11170	4.792
151449	1.836
57194	1.41
7103	3.966
25894	-1.23
55437	0.886
57486	0.757
1960	-2.016
6741	0.88
3732	1.256
2050	-0.891
145694	1.798
114	-3.948
23013	0.769
27245	-0.565
9788	1.997
11070	0.382
94	0.758
84301	0.941
51562	-0.53
64344	2.538
23670	0.904
168667	-1.507
51092	0.736
10349	-1.429
124402	0.682
149111	-1.102
1742	-0.442
56034	-0.879
83667	-0.902
55701	-0.868
607	-0.713
1879	1.027
83604	1.176
91012	0.483
57161	-0.736
51684	-0.476
65010	0.868
4982	-1.576
285636	0.428
51385	-0.587
7422	-1.019
57647	0.63
5602	-0.716
8200	-1.228
10227	0.546
284119	0.661
10964	1.459
57546	0.699
5593	-1.424
134430	-0.813
11276	-0.579
160851	0.838
92370	-0.861
55256	0.607
22924	-0.751
22882	-0.616
84189	-3.286
622	1.142
6747	0.39
1741	-0.837
23022	0.89
23171	0.912
55260	-0.73
8630	-2.206
195827	0.859
203430	3.095
678	0.657
51184	0.734
3434	-1.599
222696	-1.201
389558	0.844
9238	0.588
6398	-0.758
23043	-1.152
7556	-0.841
10561	-1.056
7041	0.621
26207	0.991
100506119	-0.97
59350	-2.028
1075	1.085
4193	-0.624
84455	-0.832
6708	-3.357
51564	0.612
4778	-2.598
3909	1.231
4046	-4.231
79633	0.514
80005	0.702
11260	-0.484
3918	0.986
56975	1.086
3955	-2.743
8506	-0.624
29968	-1.249
84557	0.591
22836	1.073
9766	0.683
102724770	5.097
7414	0.878
57620	-0.997
56917	0.681
3344	1.045
6093	0.554
9411	1.242
11178	-1.051
65018	0.405
9653	0.956
91056	0.76
90627	0.726
84079	0.498
10659	0.846
91369	0.36
57731	-1.364
8483	1.402
9767	-0.803
26031	-1.136
6717	0.418
23576	1.362
7417	0.539
146433	-2.063
163732	1.5
26751	-0.503
6237	0.593
135293	0.602
23635	-0.593
9531	0.435
8676	2.547
1290	0.378
55247	-1.305
10580	1.718
7384	0.477
1353	0.913
9465	0.887
2319	0.522
2936	0.697
1896	1.342
11034	0.902
4792	0.859
79839	-1.424
5118	-0.645
2847	-4.902
10218	5.82
23152	-0.473
4324	1.287
4121	0.838
2316	0.697
221468	-1.638
890	1.037
100131067	-1.057
8861	-0.504
11214	0.612
23551	-1.948
4500	0.937
85365	0.405
375449	-0.548
23457	-0.965
9942	-1.277
7088	0.925
345557	3.286
3376	-0.687
64101	-2.22
27342	0.444
4130	-0.731
9815	0.56
8936	0.6
5002	0.667
1278	-0.464
29760	-2.884
3161	1.324
1019	-0.774
1026	-0.98
55766	0.773
101928858	5.138
130132	-0.87
51232	1.067
54537	0.466
5045	0.521
84206	-1.653
9114	-0.387
2783	0.47
80255	0.692
6001	-0.62
64375	-0.624
206358	0.702
4673	0.43
587	0.727
23312	-0.497
16	-0.584
283991	0.844
123096	-0.602
83695	-0.718
808	0.374
55023	-0.443
23143	-0.594
1374	0.712
55509	2.066
7112	-0.62
22979	-1.871
9934	1.659
375287	-0.67
134526	-1.728
63876	-2.408
100130417	-1.892
100507642	1.363
8611	-0.897
102724250	-0.851
51200	-2.267
100287616	-0.635
56650	0.47
2961	0.368
5780	0.41
642938	2.483
100527950	4.755
2051	1.418
126374	0.825
11033	2.345
22883	0.353
3592	-2.074
60559	0.798
158471	0.742
91039	0.537
5271	0.585
4864	0.793
815	-1.549
9023	-1.551
6574	-0.522
2119	0.753
22913	-0.427
5378	0.552
79962	-1.171
340075	-1.897
2487	1.788
29919	0.66
83648	1.041
29066	0.546
79065	0.376
83759	-0.592
9467	-0.916
59	1.001
23321	-0.881
8493	-0.608
115557	0.547
4771	0.96
101927740	1.542
84529	-0.608
28964	0.567
11168	-0.445
800	0.749
65244	-0.574
3673	-0.941
5516	0.582
10919	-0.501
23218	0.841
57125	-1.319
29071	0.561
493911	1.374
116236	0.674
7090	-0.58
54814	0.726
23456	0.499
57232	-1.458
8515	3.18
5592	-0.604
84803	1.039
25966	1.119
126308	0.501
3315	0.496
7133	0.853
64853	0.4
9197	0.418
23382	-0.818
182	-0.549
57448	0.343
83992	-1.1
220001	-1.381
219931	0.584
10427	0.494
847	0.778
8420	0.675
57511	-0.561
55969	0.515
56986	-0.485
11144	1.686
81622	0.655
55010	-0.685
56849	-0.501
951	-1.847
54491	3.208
130916	-0.491
23176	-0.33
131583	1.239
166647	-0.865
65012	1.284
8932	0.525
28990	-0.674
57140	0.563
57381	-1.311
64114	0.558
8140	-1.149
114789	0.499
7738	-0.642
51301	1.984
64393	-0.45
7004	0.877
113730	-4.129
23033	-0.56
28981	0.577
220164	-1.322
1298	-0.879
22937	0.302
9975	-0.652
6876	1.312
23464	0.651
1528	0.589
134637	-1.057
1821	-1.078
84953	1.088
3927	0.421
83607	0.364
389432	-0.98
57614	0.396
222658	0.583
6788	-0.502
3717	0.697
65997	3.954
219699	-1.008
283349	0.46
25914	-0.597
2941	-0.704
955	0.397
64778	0.657
3778	-0.687
27183	0.348
647024	0.701
7625	-0.805
871	-0.655
55301	3.04
84343	-0.403
4862	1.06
11345	0.383
84641	0.44
2869	0.521
143686	-0.508
8491	0.83
22891	-1.021
80034	-1.401
23138	-1.336
55846	-0.497
10965	0.815
145483	-0.553
2965	0.39
10328	0.556
5468	1.085
55679	1.29
100144748	-1.232
55133	-0.613
9469	0.872
219	1.003
5495	0.643
3082	-0.993
23245	-0.678
8507	-1.226
2305	-0.658
340371	0.524
283298	-0.954
3039	-2.923
677	-0.684
100505851	3.483
79155	0.587
388152	-0.915
23017	-1.83
2184	-0.5
5111	-0.628
23062	-0.645
9218	0.408
27147	0.451
7005	0.627
27430	0.54
79084	0.549
137492	0.548
5900	-0.541
284069	-0.912
79892	0.443
219285	-0.594
858	0.614
9588	0.444
23523	0.686
6917	-0.361
5686	0.457
201562	0.573
50640	0.56
9727	0.516
3799	0.561
10630	1.746
5154	1.068
133	0.649
84216	-0.62
8895	0.446
118881	1.015
51126	0.539
23326	-0.389
4237	-0.658
7107	0.557
26115	0.897
401613	5.501
54532	2.433
54458	0.414
10516	0.337
60312	-0.605
55672	-0.633
10228	0.497
196383	0.538
9688	0.423
139322	0.709
5272	0.696
27086	-0.41
51285	-1.002
58191	-1.021
143872	-1.061
4641	0.53
2014	-0.546
27018	0.412
55031	0.549
57666	0.689
91608	1.05
79846	0.969
25987	0.941
200081	0.434
50650	-0.981
8878	-0.61
3480	0.52
25797	1.139
10625	-0.686
340359	1.006
359845	0.783
814	-1.785
401237	-1.256
79772	1.782
7003	0.748
4171	-0.688
27006	2.37
55644	-0.446
146223	0.746
953	-0.519
221527	-0.84
8934	0.492
253714	-0.598
4154	0.787
728392	-0.548
81606	1.381
10162	0.471
126364	-2.333
9755	0.415
54978	0.343
63895	-2.281
11167	0.83
2239	0.982
6443	0.516
29920	0.429
2138	-0.841
64780	0.434
84725	0.633
1730	0.681
150	-2.337
8651	-1.143
4939	-0.99
2746	0.294
83858	0.503
142891	0.561
23543	-0.436
6332	1.423
1054	-0.603
1737	0.449
7165	0.327
3915	0.621
51466	-0.539
5277	0.986
55349	-1.555
8714	1.042
10096	0.528
4316	5.155
3831	0.309
9730	0.425
675	-1.431
7026	0.824
9948	0.737
29099	-0.446
80148	0.407
80223	1.403
9960	-0.55
25943	0.351
113177	1.211
5782	0.336
6102	0.541
55331	0.86
4685	-0.921
7551	-0.609
5567	-0.58
100288413	3.044
4205	0.561
25923	0.749
5336	2.449
3709	0.996
55084	-0.945
89781	-0.456
730094	0.724
11149	0.547
6767	-0.308
29097	0.49
28996	0.612
4012	0.587
54503	0.634
9445	0.528
90990	0.791
91	0.394
57560	-0.544
57514	-0.805
8760	0.635
57493	0.717
140606	0.267
343450	0.953
84692	3.817
5716	-0.451
144455	-1.405
25976	0.53
11193	0.411
55352	-0.597
115704	-0.386
80325	0.584
5604	0.435
10137	0.537
4841	-0.441
57488	0.505
64864	-0.612
221061	-0.64
23476	0.445
56990	0.578
3714	-1.488
5290	0.631
55106	0.767
26135	0.393
103910	0.514
57018	0.451
64854	0.682
81617	0.539
55070	-0.801
254887	1.574
23648	0.689
23424	0.505
24	1.819
399972	-0.804
2892	-0.641
8578	1.229
51673	-1.714
2824	2.82
7169	0.771
9882	0.521
84522	0.394
5999	-1.574
101927751	-1.114
63967	-1.456
23788	0.349
81539	0.744
5293	0.717
10114	0.584
55325	-0.488
55273	1.447
5536	0.549
2512	-0.623
90441	0.36
10493	-0.595
6655	0.558
729830	2.696
1945	-0.862
6494	0.637
7769	-0.627
23760	0.295
84752	-0.507
26523	-0.424
8323	1.015
106614088	-0.612
84959	1.057
10962	-0.778
29	-0.419
9890	-2.062
11261	0.383
35	0.971
100170841	1.052
8531	0.458
23417	0.708
10060	1.057
2295	-0.703
3150	-0.605
3696	-0.486
4637	0.625
22974	-0.804
22879	0.435
10051	-0.57
4958	1.813
115677	1.314
91543	-3.119
79781	-1.701
101929415	1.283
55742	0.451
25934	0.522
5255	0.914
10495	0.617
57761	-1.056
55170	-0.536
27010	-1.115
60436	-0.589
79581	0.462
100506403	0.414
1289	-0.529
9678	-0.395
23355	-0.378
79147	0.432
8545	0.338
55111	0.489
5569	-1.332
7187	-0.465
4306	-1.37
283431	-0.946
27241	-0.406
9352	-0.31
54893	0.707
400961	1.233
26999	-0.976
126321	0.498
9124	0.752
10999	0.482
9919	0.264
23048	0.796
10560	1.073
5339	0.892
23075	0.632
57621	-0.571
29881	-2.527
114902	0.547
79683	-0.658
83892	0.472
3667	0.754
102725022	2.223
65983	1.191
10865	0.734
23593	0.513
1645	1
79974	1.12
5292	-0.87
23705	-1.537
2852	-0.744
1591	-3.981
6662	-1.23
3297	0.451
375035	0.771
143384	0.651
54788	0.338
81621	-1.08
23394	-0.29
3939	0.879
9583	0.431
401474	-0.602
10741	-0.5
123720	0.568
284018	-0.706
5394	0.63
2044	-1.594
54187	0.45
9805	0.486
340419	-1.786
404093	0.614
5663	0.492
642852	-0.445
5781	0.464
2592	-0.519
8871	-0.504
23185	0.604
100132116	1.215
27101	-0.429
10769	-0.969
55861	0.854
6502	0.884
53947	0.557
6617	0.711
23609	0.529
55893	0.705
6646	0.641
55503	1.877
51763	0.482
5217	-0.365
6626	-0.407
2049	-1.262
147372	0.523
5611	0.42
84674	0.374
8292	-1.241
1979	0.717
29015	-0.491
57613	0.515
7741	-0.522
857	0.616
10473	0.335
85442	-1.232
6355	-3.642
100128054	3.835
8460	-0.507
3787	-2.762
368	-1.01
2768	0.4
54331	-1.186
2629	-0.298
1845	0.514
84152	-3.137
55022	0.645
399949	1.952
9901	-0.835
338707	-1.367
7472	-3.065
83941	0.611
23503	-0.48
148398	-1.769
25884	-1.278
7259	-0.258
57099	0.719
81565	0.384
83719	0.422
5355	0.494
154075	-1.637
257194	1.323
116039	-0.731
55296	-0.868
5019	0.674
7439	-0.666
285381	0.416
27076	-1.397
8883	0.334
83642	0.536
11173	0.842
339745	0.443
84232	0.302
79650	0.417
57496	-0.54
89866	-0.969
23270	-0.433
56254	-0.354
8744	-1.736
100132987	-1.499
2034	-0.666
56097	-1.318
100861402	1.656
4675	-0.949
22905	0.448
8780	0.481
80709	-0.821
100128590	-0.912
8532	-0.73
57633	-2.325
8775	0.354
2900	-2.126
6781	2.329
116535	0.554
10234	-2.21
11165	0.407
9737	-0.874
5965	0.419
9829	1.992
9394	0.536
58476	0.612
9628	-3.053
90203	-0.788
84650	0.555
100507557	-0.684
64411	-0.564
60684	0.457
90933	0.372
23028	-0.299
55002	0.308
5606	0.734
2444	-0.593
163786	-0.759
54674	-1.106
8671	-0.78
401320	-0.527
5885	0.476
27316	-0.496
10957	0.484
25891	-0.411
57699	1.778
10529	3.985
54949	0.544
25963	0.488
10921	0.298
54993	-0.618
90321	-0.578
140458	2.541
5891	-0.588
29116	-0.49
5159	0.396
11072	0.512
9066	-0.883
2013	0.555
8560	0.394
283392	-0.512
54498	-0.77
404636	0.349
23357	-0.372
57209	-0.783
1287	-0.924
3418	0.588
84260	0.397
9188	0.531
22800	0.615
7869	-0.712
2159	0.729
4643	0.879
9337	0.528
85363	-0.61
550	0.443
79577	0.439
128710	-0.607
245812	-0.45
9262	1.011
170384	0.32
64061	-0.649
257364	0.374
11213	0.877
9729	1.422
27340	0.584
10150	0.38
143458	0.6
9139	-0.54
4851	-0.701
353274	-0.419
23596	0.751
145864	1.307
5641	0.455
375248	-0.416
10077	-1.833
60673	0.327
221178	-0.656
9710	0.479
91768	0.69
84978	-1.017
55654	0.327
80765	-0.624
80003	-0.519
23240	-0.567
645513	-0.667
1902	0.47
994	-0.666
57102	-0.577
7468	-0.385
29889	0.507
54839	-0.643
56833	5.353
79008	1.293
84552	-1.328
138151	0.392
90678	-0.447
50999	0.374
727910	0.91
54790	-0.456
284358	-1.134
55728	0.455
2926	0.32
84328	-0.411
154214	0.642
7732	1.167
85450	0.494
23090	-1.084
284106	0.415
253430	0.659
391059	-0.795
85463	0.554
10653	1.759
84864	-0.519
79822	-1.451
10694	0.311
2146	-0.84
58504	-0.696
56674	0.408
8516	1.054
79803	0.513
10455	-0.344
54751	0.414
196441	0.401
27097	0.477
2890	0.887
644538	0.603
90313	0.625
27113	-0.764
109504726	-0.625
10693	1.128
51257	0.542
10253	0.662
80347	0.292
2002	0.409
81491	1.485
5714	0.311
23039	-0.359
2760	0.356
100507431	1.997
80006	-0.477
55540	-0.971
158158	-0.751
5393	0.705
8458	-0.851
64403	-0.68
64410	0.645
1153	-0.313
195828	1.261
27131	0.4
57494	-0.353
57153	0.587
11127	-0.674
3768	1.014
118738	-2.91
8543	-0.44
166336	0.586
9828	0.358
100128908	-1.791
64430	-0.313
284207	-0.562
60493	0.581
11341	1.535
8322	0.824
53358	0.724
84749	-0.475
85395	1.02
4129	1.194
4319	-3.013
375	0.327
6844	0.462
4907	-0.838
25946	-0.852
100505483	3.988
140465	-0.377
142913	-1.37
823	0.291
23761	0.48
3656	-1.035
26278	-0.729
51347	0.32
55781	-0.531
3725	-1.059
80055	-0.443
51171	-0.579
55906	-0.569
116843	-0.67
4582	0.862
23277	0.531
4199	-0.631
9946	-0.365
5681	0.311
9697	0.225
63934	-0.607
400	-0.342
2934	0.484
2099	-1.376
10014	0.46
1471	0.375
406	0.662
84078	-0.46
1385	-0.622
8572	-0.577
27201	-1.697
100507178	1.312
6546	-0.778
152485	-0.545
8644	-0.744
4883	1.007
9223	0.686
100506714	0.778
286205	-0.67
130752	-1.286
23201	-0.334
9315	-0.536
55345	-0.864
5110	0.32
84129	-0.503
9403	0.323
3790	0.991
129642	-0.429
22818	-0.264
7942	-0.912
100419583	-0.683
6525	-0.71
80124	0.287
24149	-0.416
54545	0.51
10110	-1.795
94240	0.664
55187	0.924
7078	-0.638
51108	-0.266
100528020	-1.105
23026	1.76
4292	-0.43
202	0.659
252983	0.842
2531	0.519
7594	-0.574
114819	-0.843
64779	-0.509
54741	0.328
84833	0.38
151963	0.566
132321	-0.659
9249	1.122
85302	-0.563
54928	0.352
149478	-0.655
81930	-1.331
23413	-0.493
100129195	0.652
3570	0.59
10072	0.466
5311	0.839
219333	0.571
56006	-0.398
137872	1.155
1992	0.495
1182	-0.481
80306	0.427
2108	0.333
116985	-0.343
25778	-0.421
57658	0.444
23597	0.394
4208	-0.682
92745	-0.896
9149	-0.406
104355295	-1.109
256691	2.282
89927	0.53
79695	-1.168
130	1.126
57505	-0.71
5831	-0.681
140685	-0.737
91614	-0.683
130617	-0.428
5577	0.678
80727	-0.689
85013	0.398
83547	0.578
80216	-0.432
65991	0.332
9813	0.322
4173	-0.586
4599	-0.795
1200	-0.298
1317	0.431
4893	0.318
125058	0.518
57617	0.435
100128750	1.114
5162	0.316
64764	0.569
6342	-0.261
81558	-0.504
728661	-0.461
255631	-1.036
10715	-1.699
6274	-0.788
79627	0.523
9906	-0.611
130399	-1.452
3720	0.476
91851	1.147
3996	-0.425
342371	0.372
26086	-0.407
339483	-0.665
381	0.378
6643	-0.321
8525	-0.357
10916	-0.392
50865	0.401
100507008	4.152
8139	0.523
55304	-0.812
55201	0.402
8504	-0.61
79896	-0.792
55132	0.448
5125	-0.47
5499	0.373
9516	-0.37
80205	0.467
2022	-0.388
3752	1.528
84243	0.355
139716	0.735
10197	0.362
100505385	0.97
134218	0.409
2201	2.089
113691	-1.701
5783	-0.421
342132	-1.327
10376	-0.766
5049	0.412
9143	1.206
57187	0.627
56922	0.558
2879	-0.354
4338	-0.401
50509	0.933
3707	-0.858
11248	1.322
9015	-0.685
71	0.518
2043	1.378
55379	0.506
5705	0.494
4799	-0.318
8045	1.225
729288	-1.336
729420	-1.672
22894	0.326
253558	0.839
5063	-1.452
79982	0.418
58155	-0.437
22927	0.632
100506581	0.902
8870	-1.161
8774	0.393
171586	0.862
23381	0.342
387763	1.166
54507	0.91
79175	0.423
93109	-0.473
91574	-0.361
128	0.31
3066	-0.396
6929	-0.483
64841	0.315
1029	-0.392
3459	0.44
51104	0.492
372	0.243
114793	0.572
60686	-0.5
7408	0.465
27123	-1.675
123264	-1.611
83862	0.456
51566	-0.339
57136	0.295
4793	0.393
5725	0.384
57535	-1.341
9260	0.628
9852	-0.453
23365	0.302
11046	0.393
10057	0.417
54585	-0.476
2086	-0.545
51429	-0.453
93380	0.474
7027	0.334
5089	-0.379
115294	-0.41
200894	0.41
81669	0.312
100873954	1.366
84450	-0.457
80762	0.41
100996724	0.77
283487	-0.875
26090	0.366
55217	-0.432
79188	0.379
101927905	-0.928
148418	-1.444
3764	0.735
22981	-0.559
10929	0.596
2975	-0.319
102724560	1.245
11247	-1.217
90874	-0.698
2617	-0.293
22978	0.503
2167	3.278
22898	0.453
56898	-0.351
162427	0.301
29927	-0.281
64395	0.466
1129	-0.721
100130872	-0.974
